"Date","Price","Open","High","Low","Vol.","Change %"
"12-12-2019","31,665.45","31,356.80","31,711.45","31,352.10","529.69M","1.31%"
"11-12-2019","31,256.75","31,151.65","31,337.85","30,996.40","815.35M","0.31%"
"10-12-2019","31,160.35","31,386.40","31,412.80","31,126.00","505.39M","-0.50%"
"09-12-2019","31,316.65","31,321.40","31,537.65","31,122.05","494.48M","-0.08%"
"06-12-2019","31,341.55","31,797.15","31,883.70","31,250.65","485.39M","-1.17%"
"05-12-2019","31,712.95","32,083.80","32,126.95","31,628.30","393.28M","-0.83%"
"04-12-2019","31,979.30","31,549.30","32,017.75","31,444.00","516.80M","1.16%"
"03-12-2019","31,613.35","31,920.10","31,936.60","31,502.95","431.51M","-0.81%"
"02-12-2019","31,871.45","32,008.30","32,024.10","31,720.60","496.00M","-0.23%"
"29-11-2019","31,946.10","32,074.15","32,086.95","31,770.80","667.78M","-0.55%"
"28-11-2019","32,122.95","31,981.70","32,157.05","31,905.90","498.30M","0.77%"
"27-11-2019","31,875.95","31,832.75","31,916.80","31,734.50","417.57M","0.50%"
"26-11-2019","31,718.35","31,692.85","31,850.35","31,465.85","856.69M","0.51%"
"25-11-2019","31,555.90","31,065.10","31,591.60","31,049.75","317.31M","1.43%"
"22-11-2019","31,111.60","31,389.60","31,394.20","31,055.20","257.77M","-0.76%"
"21-11-2019","31,349.95","31,413.25","31,463.15","31,243.00","296.15M","-0.01%"
"20-11-2019","31,353.85","31,292.35","31,471.65","31,205.55","419.00M","0.38%"
"19-11-2019","31,236.25","31,045.15","31,298.05","30,974.30","429.95M","0.79%"
"18-11-2019","30,992.10","31,036.80","31,203.55","30,901.85","331.73M","-0.05%"
"15-11-2019","31,008.40","30,912.40","31,165.45","30,860.70","393.95M","0.84%"
"14-11-2019","30,749.95","30,615.80","30,789.20","30,338.35","383.31M","0.68%"
"13-11-2019","30,541.55","31,084.75","31,198.50","30,488.10","474.51M","-1.84%"
"11-11-2019","31,115.55","30,664.65","31,205.20","30,625.80","422.78M","1.19%"
"08-11-2019","30,749.40","30,571.30","31,108.40","30,504.05","620.05M","0.38%"
"07-11-2019","30,633.15","30,722.60","30,821.35","30,462.55","364.82M","0.08%"
"06-11-2019","30,609.60","30,225.20","30,699.00","30,013.65","403.96M","1.29%"
"05-11-2019","30,219.85","30,403.25","30,452.70","30,091.35","534.71M","-0.37%"
"04-11-2019","30,333.10","30,415.90","30,607.05","30,227.25","613.02M","0.01%"
"01-11-2019","30,330.55","30,196.15","30,409.00","30,028.90","646.75M","0.88%"
"31-10-2019","30,066.25","30,168.65","30,415.65","29,987.15","1.19B","0.26%"
"30-10-2019","29,987.50","30,005.70","30,151.10","29,753.00","448.80M","0.38%"
"29-10-2019","29,873.05","29,527.60","29,997.65","29,385.45","567.56M","1.21%"
"27-10-2019","29,516.30","29,605.40","29,644.45","29,446.80","110.01M","0.41%"
"25-10-2019","29,395.95","29,228.65","29,452.10","28,923.80","632.22M","0.99%"
"24-10-2019","29,107.95","29,604.35","29,693.25","28,994.20","439.98M","-1.19%"
"23-10-2019","29,459.60","29,478.85","29,643.80","29,214.05","497.77M","0.16%"
"22-10-2019","29,411.15","29,416.25","29,690.00","29,231.20","582.22M","1.00%"
"18-10-2019","29,120.25","28,954.80","29,249.50","28,864.10","605.17M","0.45%"
"17-10-2019","28,989.45","28,596.35","29,049.05","28,487.95","617.85M","1.58%"
