"Date","Price","Open","High","Low","Vol.","Change %"
"29-09-2023","70.56","70.24","70.73","70.00","1.30M","1.45%"
"28-09-2023","69.55","69.50","69.64","69.28","2.51M","-0.60%"
"27-09-2023","69.97","70.00","70.13","69.75","2.39M","-0.79%"
"26-09-2023","70.53","70.55","70.64","70.12","3.10M","-1.65%"
"25-09-2023","71.71","71.89","71.97","71.42","2.21M","-0.17%"
"22-09-2023","71.83","71.33","72.03","71.32","3.85M","1.27%"
"21-09-2023","70.93","71.09","71.14","70.71","1.54M","-0.21%"
"20-09-2023","71.08","71.00","71.24","70.80","1.80M","0.00%"
"18-09-2023","71.08","71.36","71.36","70.74","1.94M","0.49%"
"15-09-2023","70.73","70.02","70.80","69.87","2.19M","2.12%"
"14-09-2023","69.26","70.06","70.15","69.06","5.41M","-1.13%"
"13-09-2023","70.05","70.29","70.35","69.78","2.42M","-0.34%"
"12-09-2023","70.29","70.61","70.84","70.20","2.00M","-0.45%"
"11-09-2023","70.61","70.36","70.99","70.05","2.53M","0.63%"
"08-09-2023","70.17","70.41","70.49","70.04","3.13M","-0.33%"
"07-09-2023","70.40","70.40","70.50","70.17","3.29M","-1.01%"
"06-09-2023","71.12","71.48","71.50","70.86","1.73M","-0.15%"
"05-09-2023","71.23","72.20","72.20","71.11","2.76M","-1.66%"
"04-09-2023","72.43","73.60","73.60","72.35","2.65M","-1.52%"
"01-09-2023","73.55","73.30","73.61","72.86","1.55M","0.35%"
"31-08-2023","73.29","73.50","73.51","73.10","984.16K","-0.26%"
"30-08-2023","73.48","73.35","73.69","73.35","1.98M","1.09%"
"29-08-2023","72.69","72.71","72.90","72.56","861.99K","0.29%"
"28-08-2023","72.48","72.56","72.67","72.45","703.44K","-0.10%"
"25-08-2023","72.55","71.99","72.70","71.99","1.54M","0.01%"
"24-08-2023","72.54","72.00","72.80","71.85","2.93M","1.28%"
"23-08-2023","71.62","71.18","71.80","71.18","2.65M","0.94%"
"22-08-2023","70.95","70.61","71.05","70.60","1.72M","1.75%"
"21-08-2023","69.73","69.70","69.85","69.53","1.16M","0.14%"
"18-08-2023","69.63","69.60","69.85","69.45","1.28M","0.67%"
"17-08-2023","69.17","69.69","69.69","68.79","3.25M","-0.73%"
"16-08-2023","69.68","69.33","69.74","69.18","983.23K","0.52%"
"14-08-2023","69.32","69.20","69.80","69.04","1.29M","0.10%"
"11-08-2023","69.25","72.18","72.18","69.11","2.04M","-0.33%"
"10-08-2023","69.48","69.61","69.65","69.04","1.67M","0.10%"
"09-08-2023","69.41","71.13","71.13","69.34","2.84M","-1.29%"
"08-08-2023","70.32","70.49","70.49","70.10","1.96M","-1.01%"
"07-08-2023","71.04","71.15","71.18","70.94","947.34K","-0.14%"
"04-08-2023","71.14","71.23","71.37","70.84","1.26M","0.00%"
"03-08-2023","71.14","72.97","72.97","70.86","3.22M","-2.51%"
"02-08-2023","72.97","73.10","73.13","72.27","937.93K","-0.55%"
"01-08-2023","73.37","73.51","73.70","73.19","1.04M","0.95%"
"31-07-2023","72.68","73.74","73.74","72.43","639.96K","0.39%"
"28-07-2023","72.40","72.80","72.80","72.22","2.03M","-2.36%"
"27-07-2023","74.15","74.22","74.49","74.10","1.07M","0.77%"
"26-07-2023","73.58","73.41","73.64","73.16","728.26K","0.56%"
"25-07-2023","73.17","73.28","73.35","72.76","615.47K","-0.08%"
"24-07-2023","73.23","73.65","73.65","72.88","1.10M","-0.30%"
"21-07-2023","73.45","74.15","74.15","73.36","1.10M","-1.75%"
"20-07-2023","74.76","74.68","74.87","74.50","957.02K","0.46%"
"19-07-2023","74.42","74.05","74.45","74.05","953.89K","0.50%"
"18-07-2023","74.05","73.88","74.25","73.81","1.28M","0.33%"
"17-07-2023","73.81","73.53","74.02","73.53","1.41M","0.27%"
"14-07-2023","73.61","73.50","73.84","73.33","2.97M","2.02%"
"13-07-2023","72.15","71.83","72.24","71.77","4.58M","3.23%"
"12-07-2023","69.89","70.09","70.11","69.76","417.32K","-0.16%"
"11-07-2023","70.00","73.13","73.13","69.80","1.19M","0.50%"
"10-07-2023","69.65","72.39","72.39","69.51","1.16M","1.03%"
"07-07-2023","68.94","68.98","69.00","68.73","1.36M","-1.15%"
"06-07-2023","69.74","69.51","70.05","69.51","1.94M","1.19%"
"05-07-2023","68.92","68.94","69.10","68.64","1.27M","-0.14%"
"04-07-2023","69.02","68.76","69.10","68.70","782.20K","0.76%"
"03-07-2023","68.50","68.25","68.64","68.12","2.03M","1.38%"
"30-06-2023","67.57","68.54","68.54","67.35","2.42M","-1.18%"
"28-06-2023","68.38","68.80","68.85","68.22","966.12K","-0.61%"
"27-06-2023","68.80","69.88","69.88","68.66","786.01K","0.47%"
"26-06-2023","68.48","68.00","68.60","68.00","1.15M","1.59%"
"23-06-2023","67.41","66.99","67.52","66.95","3.08M","-1.00%"
"22-06-2023","68.09","68.30","68.45","67.82","3.09M","-1.83%"
"21-06-2023","69.36","71.50","71.50","69.18","4.59M","-2.93%"
"20-06-2023","71.45","71.75","71.75","71.32","538.49K","-0.40%"
"19-06-2023","71.74","71.79","71.91","71.47","690.26K","0.35%"
"16-06-2023","71.49","71.13","71.60","70.96","982.88K","1.95%"
"15-06-2023","70.12","71.14","71.14","69.89","2.14M","-1.90%"
"14-06-2023","71.48","71.70","71.70","71.14","830.79K","-1.09%"
"13-06-2023","72.27","72.27","72.35","72.00","529.77K","-0.11%"
"12-06-2023","72.35","73.00","73.00","72.00","781.09K","-0.43%"
"09-06-2023","72.66","72.11","72.90","72.11","1.82M","2.25%"
"08-06-2023","71.06","70.89","71.18","70.61","673.76K","0.49%"
"07-06-2023","70.71","72.85","72.85","70.32","793.48K","-0.03%"
"06-06-2023","70.73","70.89","71.05","70.50","799.36K","0.14%"
"05-06-2023","70.63","71.12","71.12","70.41","720.40K","-1.19%"
"02-06-2023","71.48","71.31","71.59","71.31","1.38M","1.68%"
"01-06-2023","70.30","70.49","70.75","70.01","876.59K","0.17%"
"31-05-2023","70.18","71.00","71.00","69.76","979.77K","0.31%"
"30-05-2023","69.96","70.21","70.21","69.36","977.23K","-0.34%"
"29-05-2023","70.20","70.99","70.99","69.86","870.09K","0.65%"
"26-05-2023","69.75","69.62","69.86","69.25","1.44M","0.04%"
"25-05-2023","69.72","69.65","69.79","69.32","1.17M","-0.99%"
"24-05-2023","70.42","70.40","70.68","70.13","520.43K","0.72%"
"23-05-2023","69.92","71.40","71.40","69.84","2.46M","-2.46%"
"22-05-2023","71.68","71.69","71.78","71.17","1.06M","0.66%"
"19-05-2023","71.21","71.30","71.41","70.81","1.36M","0.76%"
"18-05-2023","70.67","70.99","71.10","70.41","1.05M","-0.39%"
"17-05-2023","70.95","71.19","71.22","70.80","647.54K","-0.42%"
"16-05-2023","71.25","71.88","71.88","70.99","1.15M","-0.81%"
"15-05-2023","71.83","71.89","72.00","71.21","989.40K","1.04%"
"12-05-2023","71.09","71.90","72.15","70.75","3.05M","-3.79%"
"11-05-2023","73.89","75.42","75.42","73.60","1.58M","-2.03%"
"10-05-2023","75.42","75.74","75.74","75.32","377.00K","0.25%"
