"Date","Price","Open","High","Low","Vol.","Change %"
"14-02-2023","30,588.75","30,481.50","30,759.45","30,457.40","16.95M","0.99%"
"13-02-2023","30,289.65","30,790.20","30,792.85","30,238.05","20.44M","-1.88%"
"10-02-2023","30,870.20","30,839.25","30,900.15","30,636.40","13.83M","-0.39%"
"09-02-2023","30,990.85","30,769.80","31,012.95","30,665.45","15.94M","0.70%"
"08-02-2023","30,774.05","30,415.60","30,938.40","30,415.60","21.88M","1.53%"
"07-02-2023","30,310.70","30,429.75","30,544.10","30,250.75","13.68M","-0.33%"
"06-02-2023","30,411.10","30,502.90","30,534.70","30,186.70","14.21M","-0.61%"
"03-02-2023","30,597.65","30,839.05","30,849.60","30,417.90","19.99M","0.10%"
"02-02-2023","30,566.75","30,124.90","30,610.10","30,107.10","23.85M","1.83%"
"01-02-2023","30,018.25","29,885.95","30,083.40","29,659.00","17.62M","0.93%"
"31-01-2023","29,740.35","30,163.20","30,172.75","29,556.30","29.50M","-1.18%"
"30-01-2023","30,094.85","29,842.70","30,224.50","29,606.35","21.24M","1.10%"
"27-01-2023","29,766.45","30,052.70","30,234.35","29,542.45","19.82M","-0.92%"
"25-01-2023","30,043.90","30,208.10","30,231.40","30,004.75","13.98M","-0.90%"
"24-01-2023","30,316.90","30,220.50","30,499.75","30,151.55","23.08M","0.77%"
"23-01-2023","30,086.00","29,620.25","30,124.05","29,505.50","18.27M","1.88%"
"20-01-2023","29,529.65","29,574.45","29,783.80","29,479.70","24.01M","-0.35%"
"19-01-2023","29,632.35","29,487.50","29,714.95","29,396.05","19.68M","0.05%"
"18-01-2023","29,617.80","29,580.25","29,715.80","29,541.95","25.50M","0.41%"
"17-01-2023","29,498.00","29,291.15","29,518.85","29,259.10","22.52M","0.80%"
"16-01-2023","29,264.65","29,037.05","29,327.90","28,895.40","30.08M","1.14%"
"13-01-2023","28,933.75","28,717.00","29,060.95","28,292.30","34.57M","0.74%"
"12-01-2023","28,720.30","28,722.45","28,832.60","28,509.50","21.50M","0.43%"
"11-01-2023","28,596.35","28,550.65","28,946.00","28,460.00","19.39M","0.33%"
"10-01-2023","28,502.70","28,627.80","28,661.70","28,242.90","19.63M","-0.85%"
"09-01-2023","28,748.15","28,134.05","28,780.00","28,134.05","26.26M","2.83%"
"06-01-2023","27,956.45","28,466.90","28,507.15","27,908.75","18.90M","-2.00%"
"05-01-2023","28,527.75","28,803.05","28,803.05","28,386.00","21.29M","-0.52%"
"04-01-2023","28,677.80","28,912.60","28,925.45","28,600.75","17.30M","-0.98%"
"03-01-2023","28,962.30","28,713.70","29,032.40","28,636.40","14.21M","0.78%"
"02-01-2023","28,737.30","28,681.55","28,777.60","28,474.70","10.84M","0.40%"
"30-12-2022","28,621.70","28,887.80","29,027.00","28,564.75","15.53M","-0.23%"
"29-12-2022","28,687.20","28,408.30","28,724.75","28,386.65","16.24M","0.36%"
"28-12-2022","28,583.45","28,495.75","28,715.30","28,346.25","13.44M","-0.18%"
"27-12-2022","28,636.25","28,551.75","28,685.00","28,333.80","12.80M","0.88%"
"26-12-2022","28,385.70","28,268.25","28,493.20","28,209.95","12.38M","0.53%"
"23-12-2022","28,237.05","28,442.80","28,603.60","28,179.55","18.98M","-1.83%"
"22-12-2022","28,763.90","28,973.35","29,022.30","28,629.85","18.23M","0.00%"
"21-12-2022","28,764.25","28,742.30","28,958.15","28,658.70","19.51M","0.53%"
"20-12-2022","28,612.50","28,464.85","28,644.10","28,109.15","19.28M","0.20%"
"19-12-2022","28,556.45","28,567.70","28,698.25","28,374.45","18.97M","-0.51%"
"16-12-2022","28,702.20","28,805.95","29,131.85","28,623.65","32.73M","-1.33%"
"15-12-2022","29,087.95","29,609.60","29,615.95","29,039.25","20.50M","-2.11%"
"14-12-2022","29,713.90","29,546.95","29,810.35","29,503.10","18.37M","1.15%"
"13-12-2022","29,376.55","29,103.50","29,421.10","28,993.80","17.11M","1.12%"
"12-12-2022","29,050.50","28,940.95","29,183.80","28,661.10","22.63M","-0.40%"
"09-12-2022","29,168.45","30,196.25","30,196.25","29,038.60","36.30M","-3.14%"
"08-12-2022","30,115.00","30,175.85","30,226.55","29,983.40","14.41M","-0.24%"
"07-12-2022","30,187.05","30,319.25","30,337.30","30,091.20","15.15M","-0.84%"
